id,date,Label,tweet,language,hashtags,username
1.41E+18,7/1/2021 5:01,1,Done 1st dosage in less than an hour. Memorable experience for both of us. Thank you to the frontliners and volunteers. #cucukmyaz #jkjavmy #astrazeneca  https://t.co/5NDEWW9EH4,en,"['cucukmyaz', 'jkjavmy', 'astrazeneca']",izzbiz25
1.41E+18,7/1/2021 4:59,0,it's been 53 days since I #cucukMYAZ which leaves me 31 days before my supposedly second dose. That's about 4 weeks+   (have to get second dose within 12 weeks ~ 7x12 = 84)  How about you guys?,en,['cucukmyaz'],kennleandre
1.41E+18,7/1/2021 4:50,1,Call it a (s)ho(r)t girl summer    #vday #cucukmyaz @ World Trade Centre Kuala Lumpur  https://t.co/Tnfl9Cptfi,en,"['vday', 'cucukmyaz']",alysxfea
1.41E+18,7/1/2021 4:35,1,Joining the #CucukMYAZ selfie bandwagon.  #fakeposer #pfizer @ Putra World Trade Centre  https://t.co/VR0VVD2efC,en,"['cucukmyaz', 'fakeposer', 'pfizer']",z3mms
1.41E+18,7/1/2021 3:21,1,Ã°Å¸â€™â€°Ã°Å¸Å¡Â«Ã°Å¸Â¦Â   FINALLY #CucukMYAZ @ PPV WTCKL  https://t.co/e2qE5BR4Nr,en,['cucukmyaz'],hariznasir
1.41E+18,7/1/2021 3:00,2,I should be getting my second AZ vaccination in 50 days #cucukMYAZ,en,['cucukmyaz'],cherriecinta
1.41E+18,7/1/2021 2:58,0,Okay so anyone in the first batch of #cucukMYAZ gotten their 2nd jab appointments today?,en,['cucukmyaz'],anuaqqq
1.41E+18,7/1/2021 2:52,1,Done #cucukmyaz Ã°Å¸ËœÅ¡Ã°Å¸â€™â€”,en,['cucukmyaz'],aaiinaaafeekhaa
1.41E+18,7/1/2021 2:28,1,48 hours post-vaccination: I havenÃ¢â‚¬â„¢t felt anything besides the same sore arm. Am I officially a grandma? #CucukMYAZ,en,['cucukmyaz'],jayceepeekay
1.41E+18,7/1/2021 1:18,2,"@kennleandre They should not give AZ second dose and give all those who received AZ first dose , Pfizer as the second dose IMO. Some data supporting this. Have another round of #cucukmyaz hunger games and maximise the numbers of vaccinated people as well as confer possibly better immunity",en,['cucukmyaz'],tulunsokit
1.41E+18,6/30/2021 23:50,2,"When will my turn be @Khairykj? Funny thing is, I did get my #CucukMyAZ appointment on June 18, but since I was quarantined, the call centre for @JKJAVMY informed me that they will cancel and put me back on the waiting list for 'normal' vaccine. They only updated this last week.  https://t.co/loQvxde5BA",en,['cucukmyaz'],nireshkaur
1.41E+18,6/30/2021 18:15,0,"Iv bn staying home since 1st June, except to UM for #CucukMYAZ on 12/6. A week later, for groceries/buying food when they extended the lockdown to 28th bcs my ration was running low.  I also did 7 day self-imposed lockdown before 1st June. So Iv bn staying home for 37 days now Ã°Å¸Ëœâ€š",en,['cucukmyaz'],ChempaAura
1.41E+18,6/30/2021 17:27,2,I was bored and made a thing #cucukMYAZ #diarea Ã°Å¸â„¢Ë†  https://t.co/LQB59OoxvO,en,"['cucukmyaz', 'diarea']",FLASHEDnBANGED
1.41E+18,6/30/2021 14:45,1,I am vaccinated! #cucukMYAZ  https://t.co/I8y3781uvK,en,['cucukmyaz'],Syiraroo
1.41E+18,6/30/2021 14:32,1,My first jab of AZ vaccine is done Ã°Å¸Â¤Âª #cucukMYAZ  #COVID19Vaccine  https://t.co/5zfg7eBCEW,en,"['cucukmyaz', 'covid19vaccine']",teeha_roz
1.41E+18,6/30/2021 14:25,1,3 hours after vaccination still okay Ã°Å¸Â¥Â° #cucukMYAZ,en,['cucukmyaz'],_farahff
1.41E+18,6/30/2021 14:22,0,"36 hours post-vaccination: Body felt a bit warm in the afternoon but my mind could have been playing tricks on me cos my temperature was normal. Other than that, all good. #CucukMYAZ",en,['cucukmyaz'],jayceepeekay
1.41E+18,6/30/2021 13:00,1,1st dose completed Ã°Å¸â€™â€° #cucukMYAZ  https://t.co/BTK5drg1vm,en,['cucukmyaz'],mahieraa1
1.41E+18,6/30/2021 12:40,1,Know know Vaccinated! I did #cucukMYAZ Ã°Å¸â€™ÂªÃ°Å¸ÂÂ»Ã°Å¸â€™â€°   Takleh nak flex shoulder dengan bicep. Quads sendu je boleh la ek Ã°Å¸ËœÂÃ°Å¸Â¤Â£  https://t.co/vSnDcfMwrH,en,['cucukmyaz'],myrarosleenn
1.41E+18,6/30/2021 12:18,0,I wonder what #cucukMYAZ announcement will come tmrw.,en,['cucukmyaz'],disinJayneuous
1.41E+18,6/30/2021 12:02,1,got our az cucuk-ed today!   #cucukMYAZ Ã¢Å“â€¦  https://t.co/ITTCMDFtkZ,en,['cucukmyaz'],tiarreas
1.41E+18,6/30/2021 11:43,1,Vaccinated. Yeay! #cucukMYAZ  https://t.co/l1XTaVAKDX,en,['cucukmyaz'],syafiqahtan
1.41E+18,6/30/2021 11:09,1,"Well,first dose done yesterday .Ã°Å¸Ëœâ€  Hopefully IÃ¢â‚¬â„¢ll be okay the next 24-48hrs.Ã°Å¸Ëœâ€š #AstraZeneca #cucukMYAZ  https://t.co/bUfMsiK7M0",en,"['astrazeneca', 'cucukmyaz']",PangkahSerizawa
1.41E+18,6/30/2021 11:06,1,succeed first dose! #cucukMYAZ Ã°Å¸â€™â€°  https://t.co/T0YvC73Af6,en,['cucukmyaz'],zeeriduwan
1.41E+18,6/30/2021 10:50,1,First Dose Ã¢Å“â€¦ #cucukMYAZ  https://t.co/bJgcpulDYs,en,['cucukmyaz'],nrlhazirah__
1.41E+18,6/30/2021 10:32,1,#cucukMYAZ 2nd dose when? I was vaccinated on the 1st day of first batch,en,['cucukmyaz'],missbutton_
1.41E+18,6/30/2021 10:13,0,"@Ghows @malaysia_covid For those who #cucukmyAZ, will we be getting a Pfizer second dose? Studies are very promising and second dose dates are coming up.",en,['cucukmyaz'],rosegilt
1.41E+18,6/30/2021 9:59,0,How about Malaysia #cucukMYAZ . We really need one too . Please @yikwanchu @Policy. Thanks.,en,['cucukmyaz'],amir1611_
1.41E+18,6/30/2021 9:52,0,I'm once again asking for the hashflag to be added for #CucukMyAZ as its the go to vaccination hashtag in Malaysia.,en,['cucukmyaz'],binhonglee
1.41E+18,6/30/2021 9:50,1,First dose completed. #cucukMYAZ #AstraZeneca  https://t.co/okvlXUvQ3x,en,"['cucukmyaz', 'astrazeneca']",Nasarulfikri
1.41E+18,6/30/2021 9:08,1,done #cucukmyAZ  https://t.co/1PrzFy2jHq,en,['cucukmyaz'],Az_uhair
1.41E+18,6/30/2021 9:05,1,Done my first dose of AstraZeneca vaccine today.  Kudos to all those working on the vaccine rollout - Thank you for everything youÃ¢â‚¬â„¢ve done and continue to do.  #LindungDiriLindungSemua #VaksinasiCovid19 #CucukMYAZ @my_sejahtera @JKJAVMY @KKMPutrajaya @khairykj @DGHisham  https://t.co/eryJINbYqS,en,"['lindungdirilindungsemua', 'vaksinasicovid19', 'cucukmyaz']",melvindavid36
1.41E+18,6/30/2021 8:59,1,1st dose #cucukMYAZ Ã°Å¸Â¤ËœÃ°Å¸ÂÂ¼  https://t.co/JAeqCZbosC,en,['cucukmyaz'],RJSHAHRIL
1.41E+18,6/30/2021 8:05,1,Done #cucukmyAZ  https://t.co/6dxiQXtamH,en,['cucukmyaz'],Basheyyyy
1.41E+18,6/30/2021 7:59,0,"Post symptoms of #cucukMYAZ  - a few hours after the injection-starving - 1st day-mild fever, lost appetite, headache, body aches - i took panadol baru ok - 2nd day-recovery but still a bit weak Basically rs dia mcm demam jer. Depends on your body jugak Ã°Å¸ËœÅ   https://t.co/lMH0pM1fFJ",en,['cucukmyaz'],hanimazuina
1.41E+18,6/30/2021 7:58,0,noted !   #cucukMYAZ,en,['cucukmyaz'],muz_azzam
1.41E+18,6/30/2021 7:44,1,Proud to announce that I now have full 5g connectivity straight to my head. Connection is stable and fast.  U should get it too.  #cucukMYAZ,en,['cucukmyaz'],ianwkj
1.41E+18,6/30/2021 7:42,1,Thanks Prof design Astravaganza EHHHH!!! #cucukMYAZ,en,['cucukmyaz'],MrAbdullahBobby
1.41E+18,6/30/2021 7:33,1,Vaccine day.. #cucukMYAZ  https://t.co/SUaiIZOpWn,en,['cucukmyaz'],VemalRaj5
1.41E+18,6/30/2021 7:11,1,Vaccination Day Ã°Å¸â€™â€° #cucukMYAZ,en,['cucukmyaz'],blvexmoon_
1.41E+18,6/30/2021 6:56,2,"Millions of people are doing it. We have the second-mover advantage now. Please re-consider quickly. In ~3 weeks time, the #cucukmyAZ will have to be injected. By that time, who knows what kind of variants there will be. Covid's running out of Greek letters.",en,['cucukmyaz'],fraihanher
1.41E+18,6/30/2021 6:48,0,"3 hours after AZ. Arm is sore, but overall still feeling fine. #CucukMyAZ",en,['cucukmyaz'],nonotzen
1.41E+18,6/30/2021 6:42,0,@cocorello and hopefully itÃ¢â‚¬â„¢s a finalized decision by @DGHisham @Khairykj 1each mixed for #cucukMYAZ #aheadOFWar  #combatDelta,en,"['cucukmyaz', 'aheadofwar', 'combatdelta']",iktibarikhlas
1.41E+18,6/30/2021 6:36,0,12 weeks for second AZ shot still for #cucukMYAZ it sounds,en,['cucukmyaz'],melatinungsari
1.41E+18,6/30/2021 6:12,1,First shot astrazeneca Ã°Å¸â€™â€°#cucukMYAZ  https://t.co/9p6kaITR70,en,['cucukmyaz'],adlnaaaa_
1.41E+18,6/30/2021 6:05,1,On the way to #cucukMYAZ  https://t.co/AB6jS33MAB,en,['cucukmyaz'],nblxomr
1.41E+18,6/30/2021 6:00,1,"""All done in 1 hour, smiling face."" That's it. It won't take long. Make sure to bring what is needed and just enjoy the process.   Share your vaccination stories with us.  #AstraZeneca #CucukMYAZ #WTCKL #PWTC #PPV #PPVWTCKL  https://t.co/KX60FiUsAV",en,"['astrazeneca', 'cucukmyaz', 'wtckl', 'pwtc', 'ppv', 'ppvwtckl']",wtcklofficial
1.41E+18,6/30/2021 6:00,0,"For those of going to PWTC to get your jab, check out the walkthrough video here. That place can get overwhelming so, the video really helps   https://t.co/MvaHWdZHBo  #COVID19 #pwtc #wtc #cucukMYAZ #malaysia #AstraZeneca @my_sejahtera",en,"['covid19', 'pwtc', 'wtc', 'cucukmyaz', 'malaysia', 'astrazeneca']",ongmichael
1.41E+18,6/30/2021 5:21,1,I'm relieved that both mom (Sinovac) and dad (Pfizer) finally have completed their final shots. Ã¢ÂÂ¤ Now it's just the final AZ shots for sis and I. Cepatlah #cucukMYAZ  pls Ã°Å¸Ëœâ€š,en,['cucukmyaz'],MahiraMulio
1.41E+18,6/30/2021 5:08,0,Did anyone get thier az 2nd dose vaccination date yet? #cucukMYAZ,en,['cucukmyaz'],razinadha
1.41E+18,6/30/2021 5:04,1,done 1st dose #cucukmyaz #wtckl  https://t.co/jIJwnkGhBi,en,"['cucukmyaz', 'wtckl']",ariffu92
1.41E+18,6/30/2021 4:56,2,"#cucukMYAZ side effect update: period edition.  My period came 4 days early? IÃ¢â‚¬â„¢m quite regular, w a margin of 1-2 days, so 4 days is a bit strange. Plus IÃ¢â‚¬â„¢m a bit surprised bc I heard that AZ DELAYED pplÃ¢â‚¬â„¢s periods. Standard cramping and flow for day 1. WeÃ¢â‚¬â„¢ll see how it goes.",en,['cucukmyaz'],BeeBalan
1.41E+18,6/30/2021 3:49,0,"24 hours post-vaccination: Slept pretty well through the night. The slight upper arm sore is still there but other than that, I feel fine! Let's hope it stays this way today. #CucukMYAZ",en,['cucukmyaz'],jayceepeekay
1.41E+18,6/30/2021 3:29,1,"Yep I got my first jab! IDCC is indeed super organized, people are super duper friendly. Maybe I am bias but ayyyy it's such a lovely honor to be recognized for my work. The last part of this video is very important.  #cucukMYAZ  https://t.co/WhUdSxDzbw",en,['cucukmyaz'],CeddyOrNot
1.41E+18,6/30/2021 3:25,1,I got my 1st shotÃ°Å¸â€™â€° #cucukmyAZ  https://t.co/I3Bl3CzO3z,en,['cucukmyaz'],aicahshaharudin
1.41E+18,6/30/2021 2:41,0,"@CeddyOrNot Yeayyy #cucukMYAZ hope you standby after vaccine care kit; panadol &amp; cool fever. Jgn lupa minum air byk2. Take care, Ceddy!",en,['cucukmyaz'],zhulaika91
1.41E+18,6/30/2021 2:32,1,15mins observation area is literally me editing my vaccination video Ã°Å¸Â¤Â£ ItÃ¢â‚¬â„¢s #cucukMYAZ day!,en,['cucukmyaz'],AliaNatashahhh
1.41E+18,6/30/2021 2:30,0,Nervousssssssss vaccine in a bit! Ã°Å¸â€™â€° #cucukMYAZ,en,['cucukmyaz'],drucederus
1.41E+18,6/30/2021 2:21,0,HAS NOBODY GOTTEN THEIR SECOND DOSE APPOINTMENT YET? #CUCUKMYAZ,en,['cucukmyaz'],chinepaiyenoffl
1.41E+18,6/30/2021 1:35,1,"My 81++ yo mom had her first dose of AZ today, accompanied by her grandson, who also received his first dose. Since she was in a wheelchair, it was express green lane all the way for the both of them. Everything done in less than 30 minutes.  #CucukMyAZ Thanks @JKJAVMY @Khairykj",en,['cucukmyaz'],wazljk
1.41E+18,6/30/2021 0:42,1,at WTC today. Ã°Å¸â€™â€° #cucukMYAZ Ã°Å¸Ëœâ€š,en,['cucukmyaz'],itsthaashaa
1.41E+18,6/30/2021 0:28,0,Woke up today with a slight headache from post #AstraZeneca vaccine shot which I had just taken yesterday. So far so good. #cucukMYAZ #vaccinated,en,"['astrazeneca', 'cucukmyaz', 'vaccinated']",ArvInTheSky
1.41E+18,6/29/2021 22:59,0,"8 weeks #cucukMYAZ. If we are still doing this 12 weeks between doses thing, mine should be at the end of July. Other options: Pfizer second dose or earlier AZ second dose. IÃ¢â‚¬â„¢m fine w either but with DG worried abt limited protection of only one dose - more clarity would be nice",en,['cucukmyaz'],melatinungsari
1.41E+18,6/29/2021 20:43,1,can't wait to #cucukmyAZ for real lol,en,['cucukmyaz'],arifdanials
1.41E+18,6/29/2021 18:21,1,"Ticked off all the things on my to do list, now iÃ¢â‚¬â„¢m ready to #cucukMYAZ tomorrow Ã°Å¸Â¤Â©",en,['cucukmyaz'],nurdianasyahira
1.41E+18,6/29/2021 17:04,0,Slightly feverish after #CucukMyAZ,en,['cucukmyaz'],mackismagic
1.41E+18,6/29/2021 16:35,1,"V A C C I N A T E D  | 26 . 6 . 2 0 2 1 | 1 s t D o s e  Symptoms 29.6.2021 10.50pm Ã¢â„¢Â¡ Injection area pain / swelling / redness since 28.6.2021, cant lift arm Ã¢â„¢Â¡ Feverish  #cucukmyAZ #astrazeneca #covid19malaysia  https://t.co/Ub2g3Zpuxz",en,"['cucukmyaz', 'astrazeneca', 'covid19malaysia']",MichyYen
1.41E+18,6/29/2021 14:11,1,12 hours post-vaccination: Still feeling normal other than a slight sore around the area I got jabbed. Tonight will be the real test! #CucukMYAZ #prayforme,en,"['cucukmyaz', 'prayforme']",jayceepeekay
1.41E+18,6/29/2021 14:03,1,Alhamdulillah. I'm vaccinated. First dose Ã°Å¸â€™â€° #cucukMYAZ #vaccine  https://t.co/dwgGUjxpHR,en,"['cucukmyaz', 'vaccine']",nrulathirahazmi
1.41E+18,6/29/2021 13:50,1,"Alhamdulillah, done my first dose vaccine AZ!  I'll update here anything related &lt;3 #cucukmyaz",en,['cucukmyaz'],fatihahsukri_
1.41E+18,6/29/2021 13:27,1,Alhamdulillah done my 1st dose #AstraZeneca C19 vaccine today! Thank you so much for all doctors &amp; petugas  at PPV Mega Persada Johor for the best services! @JKJAVMY. Semuanya memang peramah &amp; guide me so well alhamdulillah. I get thru it so smoothly Ã°Å¸Â¥Â°Ã¢Å“Â¨  #CucukMYAZ  https://t.co/2XLwknV1y1,en,"['astrazeneca', 'cucukmyaz']",petalofkeiko_
1.41E+18,6/29/2021 12:50,0,#cucukMYAZ Received 1st dose AZ last night. Finally! Side effects: Ã°Å¸â€™â€° Soreness at jabbed arm soon after Ã°Å¸Â¥Â´ Bodyaches at 4hr mark Ã¢Ââ€ž Chills at 8hr mark  Ã°Å¸Å’Â¡ Low grade fever at 10hr and 18hr mark  Was still able to work the next day after popping paracetamol and downing fluids.  https://t.co/guAvx2KUQG,en,['cucukmyaz'],iamenial3
1.41E+18,6/29/2021 12:46,1,Got my first dose of COVID-19 vaccine Ã°Å¸â€™â€°Ã°Å¸ËœÂ· #vaccinated #cucukmyAZ  https://t.co/Iu8yVCZYTu,en,"['vaccinated', 'cucukmyaz']",nadiaxnabila
1.41E+18,6/29/2021 12:38,1,vaccinated Ã¢Å“â€¦ #cucukMYAZ  https://t.co/Cbu2F2E9mc,en,['cucukmyaz'],amirulasmadkhan
1.41E+18,6/29/2021 12:33,1,DONE GETTING VACCINATED #cucukMYAZ  https://t.co/V82zeQu4TI,en,['cucukmyaz'],winexchampagne
1.41E+18,6/29/2021 11:50,1,Mummy got her 1st dose &amp; bcs sheÃ¢â‚¬â„¢s so excited everyone had to selfie with her Ã°Å¸Â¤Â£ Thanks @JKJAVMY @KKMPutrajaya for the smooth procedure! #CucukMYAZ #LindungDiriLindungSemua  https://t.co/459j45Jzye,en,"['cucukmyaz', 'lindungdirilindungsemua']",sorayanys
1.41E+18,6/29/2021 11:37,1,Excited + nervous Ã°Å¸Ëœâ€š  #CucukMyAZ,en,['cucukmyaz'],iam_Nady
1.41E+18,6/29/2021 11:18,1,Let's go #cucukmyAZ! Ã°Å¸â€™â€°  https://t.co/e2HflVKbMw,en,['cucukmyaz'],AMChoonTweets
1.41E+18,6/29/2021 11:00,1,I am vaccinated! #CucukMyAZ #AstraZeneca  https://t.co/BRlPVpkPUW,en,"['cucukmyaz', 'astrazeneca']",xxnycto
1.41E+18,6/29/2021 10:57,2,"#CucukMyAZ I could not trust a stranger with my phone so I took this picture instead.   For those of you who feel ghosted by the government, this one is for you.  https://t.co/jXkdh7H8x6",en,['cucukmyaz'],hahnani
1.41E+18,6/29/2021 9:51,1,Done #cucukmyaz  https://t.co/zS6WrCfgoS,en,['cucukmyaz'],HaronFirdaus
1.41E+18,6/29/2021 9:35,1,Very impressed with how fast the whole process was at PPV Persada just now. In and out within 30 minutes. Kudos Ã°Å¸â€˜ÂÃ°Å¸Ëœâ€ž @JKJAVMY #CucukMyAz  https://t.co/LViLZh7Asu,en,['cucukmyaz'],fatihahneko
1.41E+18,6/29/2021 9:10,1,Vaccinated! #cucukmyaz  https://t.co/gREOBitwAm,en,['cucukmyaz'],FirdausKhan_
1.41E+18,6/29/2021 9:00,1,phat ass &gt; 5G chip #cucukmyAZ #cucukmyASS #cucukmyAzwan  https://t.co/ZxGnne65Oy,en,"['cucukmyaz', 'cucukmyass', 'cucukmyazwan']",eggperts
1.41E+18,6/29/2021 8:08,1,Done Oxford #cucukMYAZ  https://t.co/5XjHFijIgI,en,['cucukmyaz'],ugliocreamo
1.41E+18,6/29/2021 8:02,1,your girl is vaccinated #cucukMYAZ Ã°Å¸â€™â€°  https://t.co/yDUtlzTlGH,en,['cucukmyaz'],shalyssaaa
1.41E+18,6/29/2021 7:16,1,Oh I got my 1st dose today.  Finally.  #cucukMYAZ,en,['cucukmyaz'],justdelaila
1.41E+18,6/29/2021 6:43,0,she's the reason you can #cucukMYAZ,en,['cucukmyaz'],keeyong_c
1.41E+18,6/29/2021 6:20,1,Im completed my first dose of vaccine #cucukMYAZ,en,['cucukmyaz'],amalinazihah
1.41E+18,6/29/2021 4:50,1,Got my 1st dose of covid-19 AZ vaccine today. #cucukmyaz #kitajagakita @ Setia SPICE Convention Centre  https://t.co/rlBKZ0MJpT,en,"['cucukmyaz', 'kitajagakita']",iztanyh
1.41E+18,6/29/2021 4:40,1,Done #cucukMyAZ  https://t.co/t2yNNUEJJq,en,['cucukmyaz'],sonkinsoo
1.41E+18,6/29/2021 4:39,1,Vaccinated!   #CucukMyAZ  https://t.co/DhjsWS0JzF,en,['cucukmyaz'],iamfyzfreaq
1.41E+18,6/29/2021 4:34,1,100x hotter now #CucukMyAZ  https://t.co/LuQlvhA4mH,en,['cucukmyaz'],zokwon
1.41E+18,6/29/2021 3:53,0,"For the kiddo name Dylan, thanks for helping this aunty to tak the pic #cucukMYAZ #vaccinated #AstraZeneca #sayatelahdivaksin  https://t.co/soJr06vEo1",en,"['cucukmyaz', 'vaccinated', 'astrazeneca', 'sayatelahdivaksin']",annekasim
1.41E+18,6/29/2021 3:43,1,#cucukMYAZ done with...  https://t.co/WrVuaRi5hT,en,['cucukmyaz'],ArvInTheSky
1.41E+18,6/29/2021 3:39,1,Alhamdulillah completed my 1st dose vaccine. #cucukMYAZ  https://t.co/W6LEjSBlBr,en,['cucukmyaz'],haqqaniman86
1.41E+18,6/29/2021 1:59,1,NOW I WANNA HURRY GO #CUCUKMYAZ NOW,en,['cucukmyaz'],itsAndroidWolf
1.41E+18,6/29/2021 1:52,1,Sending my wife to get her vaccine today. This Friday it's my turnÃ°Å¸Ëœâ€¦ #cucukMYAZ,en,['cucukmyaz'],mmsyaz
1.41E+18,6/29/2021 1:31,0,"After 12 hours of #CucukMyAz , my body started to counter back. Just some headache, my body kinda feel uncomfortable and a little bit warm towards my body.",en,['cucukmyaz'],sheqalrosli
1.41E+18,6/29/2021 1:20,1,Thank you Prof! We are forever indebted to you! #cucukMYAZ #AstraZeneca  https://t.co/BhA4ssmai6,en,"['cucukmyaz', 'astrazeneca']",LelakiOnTheGo
1.41E+18,6/29/2021 1:10,0,"V A C C I N A T E D  | 26 . 6 . 2 0 2 1 | 1 s t D o s e  Symptoms 29.6.2021 9:06am Ã¢â„¢Â¡ Injection area pain / swelling / redness since 28.6.2021, can hardly lift my arms  #cucukmyAZ #astrazeneca #covid19malaysia  https://t.co/8i0DNnLRvZ",en,"['cucukmyaz', 'astrazeneca', 'covid19malaysia']",MichyYen
1.41E+18,6/28/2021 15:13,1,#cucukMYAZ journey ... 1st dose done... Ã°Å¸ËœÅ   https://t.co/LhGfAB7fnt,en,['cucukmyaz'],hanimazuina
1.41E+18,6/28/2021 15:03,1,"Be responsible, for yourself &amp; for everyone.  #cucukMyAZ #AstraZeneca  https://t.co/efqyhwwqF8",en,"['cucukmyaz', 'astrazeneca']",omarawrr
1.41E+18,6/28/2021 13:54,1,I got my 1st shotÃ°Å¸â€™â€° harapnya side effect of the vaccine for me is acne scars tu hilanglahÃ°Å¸Ëœâ€” #cucukmyAZ  https://t.co/pVLkL2ISyD,en,['cucukmyaz'],hanymarissa
1.41E+18,6/28/2021 13:40,1,Okay now satu family dah #CucukMyAZ first dose Ã°Å¸â€™â€¢,en,['cucukmyaz'],robinthebirdd
1.41E+18,6/28/2021 13:08,1,// 28062021 Ã¢â‚¬Â¢ 179/365 // . . A step closer to Covid free Ã°Å¸â€™â€° First doze jabbed Ã¢Å“â€¦ . . #cucukmyaz  #covid19 #getvaccinated #staysafe #igers #igdaily @ PWTC  https://t.co/rVDfkTXCxQ,en,"['cucukmyaz', 'covid19', 'getvaccinated', 'staysafe', 'igers', 'igdaily']",rayna_tan
1.41E+18,6/28/2021 12:46,1,#CucukMyAZ third dose otw,en,['cucukmyaz'],nietzrid
1.41E+18,6/28/2021 12:44,1,#cucukMyAz #GetVaccinated 28 June 2021 - on my birth month  https://t.co/8T1qAPsJ1e,en,"['cucukmyaz', 'getvaccinated']",hanimazuina
1.41E+18,6/28/2021 12:12,2,Look at me Ã°Å¸Ëœâ€ Ã¢Å“Å’Ã°Å¸ÂÂ»  I went to PWTC &amp; i cannot get the vaccine. ItÃ¢â‚¬â„¢s okay dearself Ã°Å¸Â¥Â² better safe than sorry   (I have chronic urticaria)  #cucukmyAZ #takcucuk  https://t.co/I4c00gtTGJ,en,"['cucukmyaz', 'takcucuk']",keerasara
1.41E+18,6/28/2021 11:55,0,If you're vaccinated it's not wise to be complacent because cross contamination is a thing. It's something to take note of just because you're immune now doesn't mean others are too. #cucukmyPfizer #cucukmyaz #maintainsocialdistance,en,"['cucukmypfizer', 'cucukmyaz', 'maintainsocialdistance']",Gyaraga3
1.41E+18,6/28/2021 10:49,1,"Alhamdulilah got my first dose today!Kudos to all frontliner and volunteer, smooth process from beginning to end! Ã°Å¸â€˜ÂÃ°Å¸ÂÂ» #cucukMYAZ",en,['cucukmyaz'],rynazizan
1.41E+18,6/28/2021 9:35,1,Just got vaccinated at PWTC. Overall good experience. Thanks to all the frontliners. One or two of them need to be trained how to treat people with respect and not treat people like a herd of cows. Other than that great job @KKM #cucukMYAZ,en,['cucukmyaz'],khairilanwar
1.41E+18,6/28/2021 9:33,0,"; 24 hrs after vaccine: no fever, but my head is killing me Ã°Å¸Â¤Â¯Ã°Å¸Â¤Â¯ #cucukMYAZ #massiveheadacheÃ°Å¸Â¥Â²",en,"['cucukmyaz', 'massiveheadache']",abcdexfkx
1.41E+18,6/28/2021 9:19,1,Done #cucukMYAZ Ã°Å¸â€™â€°Ã°Å¸â€™Â¦Ã°Å¸â€™Â¦,en,['cucukmyaz'],getrealliam
1.41E+18,6/28/2021 9:08,0,@JKJAVMY I have an Aztra appointment on the 1st of July (1st dose) but I need to fly to Thailand to work on the 4th of July (will be there long term). Any advice on whether I should proceed with the appointment and if yes what should I do after? Thanks! #cucukMYAZ,en,['cucukmyaz'],TDawayan
1.41E+18,6/28/2021 7:44,1,Been a while but got vaccinated and feeling sexy #cucukMYAZ  https://t.co/1c4z5tFUc2,en,['cucukmyaz'],sunlighthoseok
1.41E+18,6/28/2021 7:37,1,Done #cucukMYAZ  https://t.co/wFzbI7MfWZ,en,['cucukmyaz'],Hazzzwanii
1.41E+18,6/28/2021 7:10,1,"THREAD...  Finally #cucukMyAZ today!  Checked in at #wtckl at 1.43pm. Appointment at 2pm.  Crowded, but orderly. Seated inside until they started letting us go up at 2pm sharp.  Waited about 15 mins for number to be called after filling up the consent forms.",en,"['cucukmyaz', 'wtckl']",cheryllim
1.41E+18,6/28/2021 7:03,0,Has anyone who got #cucukmyaz on 5th May started getting any notifications about the next dose?,en,['cucukmyaz'],reinedeloup
1.41E+18,6/28/2021 6:55,1,IÃ¢â‚¬â„¢m a proud vaccinated Malaysian citizen. #CucukMyAZ #iamvaccinated  https://t.co/UFa1D99MFZ,en,"['cucukmyaz', 'iamvaccinated']",Zafrina_AR
1.41E+18,6/28/2021 6:49,2,"""I tried to raise a helpdesk ticket on 21 May when my information wasn't updated, I received a reply to refer to the FAQ which was not much help in my case. Anyways please advise on how to go about this? Thanks Ã¢ÂÂ¤""  #cucukmyaz",en,['cucukmyaz'],venicesapphire
1.41E+18,6/28/2021 6:18,1,Feeling Macam pergi amik race kit. Alhamdulillah 1st dose settle. Process was so smooth and systematic. 25min settle semua. Dr and staff is so friendly. Kudos JKJAV #astrazeneca #cucukmyaz @ Universiti Malaya  https://t.co/Zf4iWXgVaS,en,"['astrazeneca', 'cucukmyaz']",ariff_oth
1.41E+18,6/28/2021 6:00,1,A smile on a mother's face is the most beautiful gift. ThatÃ¢â‚¬â„¢s a mother who is proud and happy to get vaccinated!  Share your vaccination story with us. Let's get vaccinated!  #AstraZeneca #CucukMYAZ #WTCKL #PWTC #PPV #PPVWTCKL  https://t.co/91kPyfHwui,en,"['astrazeneca', 'cucukmyaz', 'wtckl', 'pwtc', 'ppv', 'ppvwtckl']",wtcklofficial
1.41E+18,6/28/2021 5:56,2,"Got my first dose of AZ today!  They really need to update MySejahtera app, my original date was supposed to be in July. Tiba tiba check on 27 June, I dh terlepak date vaksin? Like knp tkde update notification langsung? @JKJAVMY @KKMPutrajaya #cucukmyaz #lindungidirilindungisemua  https://t.co/E3ubCMC9PH",en,"['cucukmyaz', 'lindungidirilindungisemua']",farahidayu__
1.41E+18,6/28/2021 5:06,2,"@thewootwoot The vax appt system has been crap since the launch of AZ 2.0. The poor elderly and others in PICK only get 1-3 days notice of appts. Some on same day. No notifications, no SMS, no robocalls. We should expect the same for 2nd #CucukMyAZ jabs.",en,['cucukmyaz'],Leslie_Quah
